CMDLINE autosubmit -lc DEBUG run a00r
MEM 133.101562 1789046132.6457
MEM 133.101562 1789046132.7461
MEM 133.101562 1789046132.8466
MEM 133.101562 1789046132.9471
MEM 133.101562 1789046133.0481
MEM 133.101562 1789046133.1496
MEM 133.101562 1789046133.2505
MEM 133.101562 1789046133.3512
MEM 133.101562 1789046133.4515
MEM 133.101562 1789046133.5519
MEM 133.101562 1789046133.6524
MEM 133.101562 1789046133.7528
MEM 133.101562 1789046133.8535
MEM 133.156250 1789046133.9555
MEM 133.156250 1789046134.0566
MEM 133.164062 1789046134.1573
MEM 133.167969 1789046134.2588
MEM 133.167969 1789046134.3606
MEM 133.167969 1789046134.4671
MEM 133.167969 1789046134.5676
MEM 133.167969 1789046134.6706
MEM 133.167969 1789046134.7710
MEM 133.167969 1789046134.8715
MEM 133.167969 1789046134.9718
MEM 133.167969 1789046135.0745
MEM 133.167969 1789046135.1751
MEM 133.167969 1789046135.2755
MEM 133.167969 1789046135.3771
MEM 133.167969 1789046135.4775
MEM 133.167969 1789046135.5789
MEM 133.167969 1789046135.6801
MEM 133.167969 1789046135.7812
MEM 133.167969 1789046135.8823
MEM 133.167969 1789046135.9845
MEM 133.167969 1789046136.0850
MEM 133.167969 1789046136.1855
MEM 133.167969 1789046136.2860
MEM 133.167969 1789046136.3881
MEM 133.167969 1789046136.4885
MEM 133.167969 1789046136.5977
MEM 133.167969 1789046136.6992
MEM 133.167969 1789046136.8008
MEM 133.167969 1789046136.9012
MEM 133.167969 1789046137.0016
MEM 133.167969 1789046137.1022
MEM 133.167969 1789046137.2054
MEM 133.167969 1789046137.3075
MEM 133.167969 1789046137.4116
MEM 133.167969 1789046137.5125
MEM 133.167969 1789046137.6147
MEM 133.167969 1789046137.7158
MEM 133.167969 1789046137.8173
MEM 133.167969 1789046137.9244
MEM 133.167969 1789046138.0259
MEM 133.167969 1789046138.1267
MEM 133.167969 1789046138.2287
MEM 133.167969 1789046138.3493
MEM 133.167969 1789046138.4507
MEM 133.167969 1789046138.5526
MEM 133.167969 1789046138.6530
MEM 133.167969 1789046138.7546
MEM 133.167969 1789046138.8556
MEM 133.167969 1789046138.9564
MEM 133.167969 1789046139.0585
MEM 133.167969 1789046139.1592
MEM 133.167969 1789046139.2606
MEM 133.167969 1789046139.3609
MEM 133.167969 1789046139.4619
MEM 133.167969 1789046139.5631
MEM 133.167969 1789046139.6636
MEM 133.167969 1789046139.7640
MEM 133.167969 1789046139.8645
MEM 133.167969 1789046139.9654
MEM 133.167969 1789046140.0667
MEM 133.167969 1789046140.1674
MEM 133.167969 1789046140.2678
MEM 133.167969 1789046140.3682
MEM 133.167969 1789046140.4689
MEM 133.167969 1789046140.5695
MEM 133.167969 1789046140.6698
